Chat ID,Chat Message,UNIX Time Stamp,chat_location_context
9285918,in these package bus tickets are available or not?,1415511747,60:27/11/2014:30/11/2014
9602152,"Includes:\
\
Room rent.\
\
Kindly Note:\
\
Day Use Room Check in time & Check Out time 4Hours.\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
10:00 Hrs",1415511710,832:02/12/2014:03/12/2014
9586984,is there anything else that I may assist you with?,1415511704,30:15/11/2014:18/11/2014
9601602,may I know your check-in/check-out dates pls,1415511682,:04/12/2014:07/12/2014
9602152,"\
Hotel Malvani Park - Ganpatipule X\
Check in: 2/12/2014 Check out: 3/12/2014\
Double Non A/c Room1 Room @ Rs. 497/night\
7 Bedded Non A/c Room2 Rooms @ Rs. 3,116/night\
Avg Price per Night*\
Rs. 3,613 ",1415511675,832:02/12/2014:03/12/2014
9602152,ok and i hv go through atithi lodge for 8 bed room as well as  bed room i feel its convinent for my group ,1415511674,832:02/12/2014:03/12/2014
9601772,"\
Hotel Ritesh - Solapur X\
Check in: 14/11/2014 Check out: 15/11/2014\
Family Room1 Room @ Rs. 987/night\
Avg Price per Night*\
Rs. 987 ",1415511669,:04/12/2014:07/12/2014
9586984,sir through mail will send you thye details ,1415511663,30:15/11/2014:18/11/2014
9601568,"Amenities\
\
    24Hrs Checkin\
    Travel Desk\
    Laundry\
    Valet\
    Doctor on Call\
    Cable Television\
    TV Remote Control\
\
	\
Cuisines\
\
    Chinese\
    South Indian\
    Vegetarian\
    Non-Vegetarian",1415511644,832:23/12/2014:24/12/2014
9601568,"Includes:\
\
Room rent.\
~ Sea Food & Maharastrian Food Available.\
\
Checkin Time:\
24Hrs\
Checkout Time:\
11:00 Hrs",1415511634,832:23/12/2014:24/12/2014
9601134,is there anything else that I may assist you with?,1415511586,:15/11/2014:18/11/2014
9599036,is there anything else that I may assist you with?,1415511583,:04/12/2014:07/12/2014
9602152,Could you please be online while I check & confirm the details.,1415511581,832:02/12/2014:03/12/2014
9601602,hyderabad lo visa office daggaralo hotels unnaya,1415511581,:04/12/2014:07/12/2014
9601732,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415511575,:15/11/2014:18/11/2014
9602152,mapfm@rediffmail.com and my cell no. is 8976343665,1415511562,832:02/12/2014:03/12/2014
9600184,"\
Hotel K K International - Katra X\
Check in: 26/11/2014 Check out: 27/11/2014\
Double Non A/c Room3 Rooms @ Rs. 1,950/night\
Avg Price per Night*\
Rs. 1,950 ",1415511540,112:01/12/2014:03/12/2014
9602294,May I know your check­in & check­out dates and preferred area/location.,1415511537,154:15/11/2014:18/11/2014
9586984,"Ok and booing details, payment will b done at c out time... Or need to pay any advance during check in",1415511537,30:15/11/2014:18/11/2014
9602152,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415511521,832:02/12/2014:03/12/2014
9601522,thank you for providing an opportunity to assist you,1415511465,110:15/11/2014:18/11/2014
9602152,check in 2nd dec. and chec out 3rd dec. ,1415511464,832:02/12/2014:03/12/2014
9602152,may I know your check-in/check-out dates pls,1415511414,832:02/12/2014:03/12/2014
9601568,"\
Lake View Cottages - Lavasa X\
Check in: 23/12/2014 Check out: 25/12/2014\
Double Non A/c Room1 Room @ Rs. 1,753/night\
Avg Price per Night*\
Rs. 1,753 ",1415511398,832:23/12/2014:24/12/2014
9586984,I need complete address of this location,1415511392,30:15/11/2014:18/11/2014
9601908,I am looking for a guest house that can occupy 12 adults and 6 children,1415511373,14:15/11/2014:18/11/2014
9600184,"Suganya this seems little expensive in Katra,  can you please check some other hotels",1415511348,112:01/12/2014:03/12/2014
9600184,"    Pickup & Drop\
    24 Hrs Coffee Shop\
    Laundry\
    Valet\
    Safe\
    STD/ISD Phone\
    Elevators\
    Cable Television\
    Fax\
    TV Remote Control\
\
	\
Cuisines\
\
    Continental\
    Chinese\
    Vegetarian\
    Non-Vegetarian",1415511338,112:01/12/2014:03/12/2014
9602152,we are visiting ganapatipule and like to find a budgeted lodge for one night for the group of 16 peoples including childrens,1415511324,832:02/12/2014:03/12/2014
9600184,"Includes:\
\
Room rent\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415511323,112:01/12/2014:03/12/2014
9601508, Beach   Business Centre with Internet Access   Free Breakfast   Free High Speed Internet ( WiFi )   Free Parking   Children Activities ( Kid / Family Friendly )   Restaurant   Room Service   Shuttle Bus service   Swimming Pool,1415511315,:04/12/2014:07/12/2014
9600184,"\
Hotel Bhargav katra - Katra X\
Check in: 26/11/2014 Check out: 27/11/2014\
Double Deluxe Room Type 12 Rooms @ Rs. 2,680/night\
Extra Bed2 Rooms @ Rs. 1,166/night\
Avg Price per Night*\
Rs. 3,846 ",1415511253,112:01/12/2014:03/12/2014
9601508," 17 Kms from Airport\
Trivandrum International Airport 19 Kms from Station\
Thiruvananthapuram Railway Station 20 Kms from Bus-stand\
KSRTC Bus Stand ",1415511185,:04/12/2014:07/12/2014
9600184,this is as per my check in and check dates and time right,1415511182,112:01/12/2014:03/12/2014
9601968,nearest maihar devi tenple madhya pradesh. on 18 november,1415511157,:04/12/2014:07/12/2014
9600184,just to confirm you mentioned 2 days 2 rooms charges as 5492/- right,1415511121,112:01/12/2014:03/12/2014
9601332,glad to be of assistance. The pleasure was all mine.,1415511120,898:21/12/2014:23/12/2014
9601508,"\
Palm Leaves Beach Resort - Thiruvananthapuram X\
Check in: 9/11/2014 Check out: 11/11/2014\
Standard Room1 Room @ Rs. 2,428/night\
Avg Price per Night*\
Rs. 2,428 ",1415511108,:04/12/2014:07/12/2014
9600436,kindly give us some time will check with the hotelend and confirm the same,1415511091,:15/11/2014:18/11/2014
9601938,"Includes:\
\
Room rent\
~ Complimentary Breakfast .\
~ Wi-Fi complementary\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415511064,32:15/11/2014:18/11/2014
9601332,thank you for providing an opportunity to assist you,1415511062,898:21/12/2014:23/12/2014
9601938,"\
Ankitha's Stay inn - Hyderabad X\
Check in: 9/11/2014 Check out: 10/11/2014\
Standard Single1 Room @ Rs. 1,110/night",1415511049,32:15/11/2014:18/11/2014
9601332,so now i just have to wait for your confirmation email and then a call right  ?,1415511045,898:21/12/2014:23/12/2014
9601508,refreshing inventory... please give me few minutes to suggest you a suitable option as per your request.,1415511025,:04/12/2014:07/12/2014
9601332,for remaining payment our reservation team will call u and inform u sir,1415511020,898:21/12/2014:23/12/2014
9600436,the new date will be 6 to 7th am i correct sr,1415511001,:15/11/2014:18/11/2014
9601332,do i have to make that to the hotel directly on the travel day  ?,1415511000,898:21/12/2014:23/12/2014
9601938,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415510983,32:15/11/2014:18/11/2014
9600184,Check in Date at Katra is on 26th Dec-14 by Night 8-9 PM,1415510978,112:01/12/2014:03/12/2014
9601332,u will get the confirmation voucher with in 3 bussiness hours,1415510974,898:21/12/2014:23/12/2014
9599036,10 years child adjustable with double bed room..,1415510973,:04/12/2014:07/12/2014
9601938,may I know the total number of adults & children pls,1415510952,32:15/11/2014:18/11/2014
9601508,may I know the total number of adults & children pls,1415510931,:04/12/2014:07/12/2014
9601772,"\
Hotel Ritesh - Solapur X\
Check in: 14/11/2014 Check out: 15/11/2014\
Family Room1 Room @ Rs. 987/night\
Avg Price per Night*\
Rs. 987 ",1415510930,:04/12/2014:07/12/2014
9601938,may I know your check-in/check-out dates pls,1415510911,32:15/11/2014:18/11/2014
9599428,thank you for providing an opportunity to assist you,1415510908,200:01/12/2014:03/12/2014
9586984,"\
Arun Lodge - Bangalore X\
Check in: 9/11/2014 Check out: 10/11/2014\
Double Non A/c Without TV1 Room @ Rs. 275/night\
Avg Price per Night*\
Rs. 275 ",1415510875,30:15/11/2014:18/11/2014
9601772,"\
Hotel Srikamal International - Solapur X\
Check in: 14/11/2014 Check out: 15/11/2014\
Family Non A/c 1 Room @ Rs. 1,496/night\
Avg Price per Night*\
Rs. 1,496 ",1415510862,:04/12/2014:07/12/2014
9601522,"\
Hotel Point View - Matheran X\
Check in: 19/12/2014 Check out: 22/12/2014\
Super Deluxe Non A/c Double1 Room @ Rs. 1,315/night\
",1415510853,110:15/11/2014:18/11/2014
9601732,21.12.14&amp; 22.12.14 available or not??,1415510848,:15/11/2014:18/11/2014
9601580,thank you for providing an opportunity to assist you,1415510838,300:15/11/2014:18/11/2014
9600832,would you like to book a room in Khavel Resort,1415510833,346397:13/12/2014:14/12/2014
9601508,may I know your check-in/check-out dates pls,1415510790,:04/12/2014:07/12/2014
9600184,may I know your check-in/check-out dates pls,1415510760,112:01/12/2014:03/12/2014
9601134,"sure sir ,but give me some time sir , let me check with the hotel persom",1415510759,:15/11/2014:18/11/2014
9601732,What is the rent of double bed non ac room in chandipur beach,1415510675,:15/11/2014:18/11/2014
9600184,is there any accomodation arangements at Katra,1415510672,112:01/12/2014:03/12/2014
9601580,hahah ... k budy ... i will find .... thanx,1415510639,300:15/11/2014:18/11/2014
9601332,"that will directed to the payment page ,\
 from there u can proceed with the payment \
\
This is the procedure to book a room",1415510622,898:21/12/2014:23/12/2014
9601332,4.Fill your Details and Give Instant Checkout ,1415510615,898:21/12/2014:23/12/2014
9601568,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415510599,832:23/12/2014:24/12/2014
9601522,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415510598,110:15/11/2014:18/11/2014
9601772,i want to stay at solapur from friday 7am to saturday 11pm. so i want hotel for family stay for 2 days.,1415510593,:04/12/2014:07/12/2014
9600184,glad to be of assistance. The pleasure was all mine.,1415510586,112:01/12/2014:03/12/2014
9600184,is there anything else that I may assist you with?,1415510586,112:01/12/2014:03/12/2014
9601332,"1.Click on the pink color plus sign straight to the room category once\
Then close the pop up window",1415510570,898:21/12/2014:23/12/2014
9599036,check in 12.00pm 29.12.14 &amp; check out 06.00pm 30.12.14,1415510559,:04/12/2014:07/12/2014
9600436, pl change the dates of my booking at sudit executive instead of 5 dec make it 6 dec,1415510546,:15/11/2014:18/11/2014
9601732,may I know your check-in/check-out dates pls,1415510544,:15/11/2014:18/11/2014
9601522,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415510535,110:15/11/2014:18/11/2014
9601134,"Amenities\
\
    24Hrs Checkin\
    24Hrs Checkout\
    Travel Desk\
    Laundry\
    Valet\
    Doctor on Call\
    STD/ISD Phone\
    Breakfast\
    Cable Television\
    TV Remote Control",1415510507,:15/11/2014:18/11/2014
9601332,21st Dec 2014 checkin and checkout on 23rd dec ( 2 days) and 3 rooms,1415510501,898:21/12/2014:23/12/2014
9599036,"Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415510492,:04/12/2014:07/12/2014
9601134,"1 Kms from Station\
Dhanbad Railway Station ",1415510477,:15/11/2014:18/11/2014
9601332,may I know your check-in/check-out dates pls,1415510474,898:21/12/2014:23/12/2014
9601332,i am trying to book a hotel at hotel city palace Dwarka Gujarat,1415510461,898:21/12/2014:23/12/2014
9601134,"\
Shekhars Rest House - Dhanbad X\
Check in: 14/11/2014 Check out: 16/11/2014\
Single Non A/c Room1 Room @ Rs. 689/night\
Avg Price per Night*\
Rs. 689 ",1415510447,:15/11/2014:18/11/2014
9601580,may I know the total number of adults & children pls,1415510430,300:15/11/2014:18/11/2014
9601580,next saturday on 11 morning and dispach on evening ... on same date,1415510413,300:15/11/2014:18/11/2014
9600708,may i know your check-in/check-out dates pls,1415510405,11942:13/12/2014:14/12/2014
9600316,"thanks for contacting us. I am afraid, I am unable to help you on this particular issue. However, may I ask you to please call 044-46946000(Extn : 2) or email your concerns to orders@stayzilla.local. Alternatively, I can arrange a call back from the concerned team in the next 30 minutes.",1415510374,8:15/11/2014:18/11/2014
9601568,may I know your check-in/check-out dates pls,1415510374,832:23/12/2014:24/12/2014
9601134,may i know your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415510360,:15/11/2014:18/11/2014
9601036,is there anything else that I may assist you with?,1415510342,:15/11/2014:18/11/2014
9601580,May I know your check­in & check­out dates and preferred area/location.,1415510342,300:15/11/2014:18/11/2014
9601522,May I know your check­in & check­out dates and preferred area/location.,1415510337,110:15/11/2014:18/11/2014
9601580,i need a room for one day ... with affortable price,1415510284,300:15/11/2014:18/11/2014
9599036,"\
Marco Guest House(AS) - Varanasi X\
Check in: 29/12/2014 Check out: 30/12/2014\
Double Non A/c Room1 Room @ Rs. 438/night\
Avg Price per Night*\
Rs. 438 ",1415510281,:04/12/2014:07/12/2014
9211530,may I know your budget per night and type of rooms that you lookin for,1415510273,258:22/11/2014:24/11/2014
9211530,sir for ur dates only 4 hotels are showing availablr,1415510263,258:22/11/2014:24/11/2014
9414160," 2 Kms from Station\
Somnath Railway Station <1 Kms from Bus-stand\
Somanath Bus Stand ",1415510247,:11/11/2014:14/11/2014
9601568,may I know your check-in/check-out dates pls,1415510246,832:23/12/2014:24/12/2014
9601580,glad to be of assistance. The pleasure was all mine.,1415510241,300:15/11/2014:18/11/2014
9601036,is there anything else that I may assist you with?,1415510206,:15/11/2014:18/11/2014
9599036,"\
Hotel River View - Varanasi X\
Check in: 29/12/2014 Check out: 30/12/2014\
Double Non A/c Type 11 Room @ Rs. 451/night\
Avg Price per Night*\
Rs. 451 ",1415510173,:04/12/2014:07/12/2014
9601094,I wanted in Devasthanam. Is it not possible?,1415510158,:04/12/2014:07/12/2014
9600184,"\
Hotel Ragunath - Jammu X\
Check in: 28/12/2014 Check out: 30/12/2014\
Deluxe Three Bed Non A/c2 Rooms @ Rs. 2,548/night\
Avg Price per Night*\
Rs. 2,548 \
",1415510137,112:01/12/2014:03/12/2014
9599036,"otel Prabhu Sundaram Guest House - Varanasi X\
Check in: 29/12/2014 Check out: 30/12/2014\
Double Non A/c Room1 Room @ Rs. 526/night\
Avg Price per Night*\
Rs. 526 ",1415510124,:04/12/2014:07/12/2014
9599036," I need double Non A/c 3 room for 6 adult &amp; 2 child (10 years) check in 29.12.14 12.00pm &amp; check out 30.12.14 06.00pm rs 400/- night Sangram parimanik, 9237174869, 8763230386",1415510113,:04/12/2014:07/12/2014
9586984,sorry sir below 500 rooms are not available in bannergatta place,1415510109,30:15/11/2014:18/11/2014
9414160,Does it have internet? And is it near Somnath statio. Or temple?,1415510105,:11/11/2014:14/11/2014
9601094,"\
Hotel Chitra Park - Tiruchendur X\
Check in: 31/12/2014 Check out: 1/1/2015\
Double Bed Non A/c1 Room @ Rs. 661/night\
Avg Price per Night*\
Rs. 661 ",1415510074,:04/12/2014:07/12/2014
9600316,in ticket status under progressing like that showing,1415510065,8:15/11/2014:18/11/2014
9414160,"\
Hotel Shri Radhe - Somnath X\
Check in: 14/11/2014 Check out: 16/11/2014\
Double Non A/c Room1 Room @ Rs. 853/night\
",1415510026,:11/11/2014:14/11/2014
9586984,"Includes:\
\
Room rent.\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415510003,30:15/11/2014:18/11/2014
9599036, I need double Non A/c 3 room for 6 adult &amp; 2 child (10 years) check in 29.12.14 06.00pm &amp; check out 30.12.14 06.00pm rs 400/- night,1415510001,:04/12/2014:07/12/2014
9599036,may I know your check-in/check-out dates pls,1415509978,:04/12/2014:07/12/2014
9586984,sorry sir prestige not having availability,1415509971,30:15/11/2014:18/11/2014
9586984,"\
Hotel Reddy Inn - Bangalore X\
Check in: 9/11/2014 Check out: 10/11/2014\
Double Non A/c Room1 Room @ Rs. 721/night\
Avg Price per Night*\
Rs. 721 ",1415509955,30:15/11/2014:18/11/2014
9601094,31st December 1pm to 1st jan 9am for couple.,1415509943,:04/12/2014:07/12/2014
9601036,shall I guide you to book online for shannkur sir ,1415509922,:15/11/2014:18/11/2014
9601036,"\
Shannkur Residency - Srikalahasti X\
Check in: 11/11/2014 Check out: 12/11/2014\
Non A/c Double1 Room @ Rs. 614/night\
Extra Bed1 Room @ Rs. 106/night\
Avg Price per Night*\
Rs. 720 ",1415509908,:15/11/2014:18/11/2014
9599886,thank you for providing an opportunity to assist you,1415509904,154:15/11/2014:16/11/2014
9599886," i am forwarding your request to my reservation team.\
 they will check & confirm then forward you the payment link in your email id.\
 now you can pay 10% amount for confirm booking.\
",1415509901,154:15/11/2014:16/11/2014
9599036,I need double Non A/c 3 room for 6 adult &amp; 2 child (10 years) check in 29.12.14 06.00pm &amp; check out 30.12.14 06.00pm rs 400/- night ,1415509891,:04/12/2014:07/12/2014
9211530,my contact number 09831834244. Please let me know the tarif charges per room,1415509883,258:22/11/2014:24/11/2014
9601240,may i know your check-in/check-out dates pls,1415509879,42:13/12/2014:14/12/2014
9211530,refreshing inventory... please give me few minutes to suggest you a suitable option as per your request.,1415509870,258:22/11/2014:24/11/2014
9601240,Want to know tarrif rate of AC room for two,1415509845,42:13/12/2014:14/12/2014
9601094,may i know your check-in/check-out dates pls,1415509834,:04/12/2014:07/12/2014
9600184,am really sorry sir am not aware of the tariff,1415509830,112:01/12/2014:03/12/2014
9601036,"\
Hotel Jayaam - Srikalahasti X\
Check in: 11/11/2014 Check out: 12/11/2014\
Standard Non Ac Room1 Room @ Rs. 617/night\
Extra Bed1 Room @ Rs. 212/night\
Avg Price per Night*\
Rs. 829 ",1415509813,:15/11/2014:18/11/2014
9600184,dear plz give me approx amount for sight seeing,1415509809,112:01/12/2014:03/12/2014
9600184,sir only we can give the tariff for accommodation,1415509780,112:01/12/2014:03/12/2014
9211530,may I know the total number of adults & children pls,1415509752,258:22/11/2014:24/11/2014
9601240,Kek accodation  contact no.rqrd for room booking,1415509747,42:13/12/2014:14/12/2014
9601134,i want to book hotel near by dhanbad junction ,1415509730,:15/11/2014:18/11/2014
9586984,sir above option doesnt have room availability ,1415509710,30:15/11/2014:18/11/2014
9601134,check in will be on 14th nov morning n chkout will be on 15th nov midnight,1415509709,:15/11/2014:18/11/2014
9211530,like to book a hotel at Gopalpur on 1/1/2015 to 4/1/2015,1415509680,258:22/11/2014:24/11/2014
9600184,what is the approx cost for complete sight seeing,1415509670,112:01/12/2014:03/12/2014
9601134,may I know your check-in/check-out dates pls,1415509665,:15/11/2014:18/11/2014
9599798,thank you for providing an opportunity to assist you,1415509657,:01/12/2014:04/12/2014
9599798," i am forwarding your request to my reservation team.\
 they will check & confirm then forward you the payment link in your email id.\
 now you can pay 10% amount for confirm booking.\
\
",1415509655,:01/12/2014:04/12/2014
9414160,I am looking for a budget hotel in Somnath for Friday November 14 Nd Saturday 15 for one person ( English male visiting Gujarat arrive Somnath early Friday 14 ,1415509653,:11/11/2014:14/11/2014
9584766,Do you really want to help customers!!!!!!!!!!!!!!,1415509646,1044:15/11/2014:18/11/2014
9600184,you can arrange the sight seing in hotel with extra cost ,1415509644,112:01/12/2014:03/12/2014
9601036,"Includes:\
\
Room rent.\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415509644,:15/11/2014:18/11/2014
9601036,so can you get anydeal for a cheaper price?,1415509638,:15/11/2014:18/11/2014
9589418,"hey call me, there is problem in payment process",1415509638,:04/12/2014:07/12/2014
9601036,actually we check in at mrng 3:00 am and will leave by evng 7:00,1415509626,:15/11/2014:18/11/2014
9600184,they will give me all clarity for room booking and sight seeing tariff and all right,1415509582,112:01/12/2014:03/12/2014
9586984,sir plz wait for a while your request is in process,1415509533,30:15/11/2014:18/11/2014
9600184,please also send me sight seeing places ,1415509509,112:01/12/2014:03/12/2014
9482932,"thanks for contacting us. I am afraid, I am unable to help you on this particular issue. However, may I ask you to please call 044-46946000(Extn : 2) or email your concerns to orders@stayzilla.local. Alternatively, I can arrange a call back from the concerned team in the next 30 minutes.",1415509507,:13/11/2014:16/11/2014
9601036,is there any deal that is cheaper than this,1415509507,:15/11/2014:18/11/2014
9586984,Ok I didn&#39;t get any address and room Number to my mail... He should I proceed,1415509502,30:15/11/2014:18/11/2014
9601036,"\
Prakash Park - Srikalahasti X\
Check in: 11/11/2014 Check out: 12/11/2014\
Double Non A/c Room1 Room @ Rs. 716/night\
Extra Bed1 Room @ Rs. 291/night\
Avg Price per Night*\
Rs. 1,007 ",1415509479,:15/11/2014:18/11/2014
9600184,and also can you please send me what are the sight seeing places in Jammu and also the taxi charges,1415509463,112:01/12/2014:03/12/2014
9600184,okay will send you the payment link through mail,1415509456,112:01/12/2014:03/12/2014
9601094,Can u arrange an accomodation in Tiruchendur  Devastanam?,1415509445,:04/12/2014:07/12/2014
9600184,is there anything else that I may assist you with?,1415509426,112:01/12/2014:03/12/2014
9601036,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415509421,:15/11/2014:18/11/2014
9586984,sorry sir currently images are not available in our website,1415509407,30:15/11/2014:18/11/2014
9601092,may I know your check-in/check-out dates pls,1415509398,319177:15/11/2014:18/11/2014
9600184,can you please send me your hotel link on my mail,1415509373,112:01/12/2014:03/12/2014
9586984,Can I get the interior images of the room..,1415509341,30:15/11/2014:18/11/2014
9600184,suganya can you tell me name of your hotel,1415509331,112:01/12/2014:03/12/2014
9586984,thank you for providing an opportunity to assist you,1415509296,30:15/11/2014:18/11/2014
9584766,Vignesh please liaise with Bhavani &amp; sugamya...,1415509289,1044:15/11/2014:18/11/2014
9600708,Sir give me room charges for star residency lonavala ,1415509277,11942:13/12/2014:14/12/2014
9601036,may I know your check-in/check-out dates pls,1415509254,:15/11/2014:18/11/2014
9601036,as per policy only one extra bed/person is allowed over and above the room's occupancy. I need to check with the hotel if this can be allowed,1415509251,:15/11/2014:18/11/2014
9600184,<a href='http://www.stayzilla.com/poi.php#search?h/263249/28_11_2014/30_11_2014/main'>link</a>,1415509247,112:01/12/2014:03/12/2014
9599798,"Includes:\
\
~ Room rent.\
\
Checkin Time:\
13:00 Hrs\
Checkout Time:\
12:00 Hrs",1415509235,:01/12/2014:04/12/2014
9599798,"\
Hotel Shanmuga Paradise - Rameswaram X\
Check in: 29/11/2014 Check out: 30/11/2014\
Triple Non A/c Room3 Rooms @ Rs. 2,103/night\
Extra Bed1 Room @ Rs. 212/night\
Avg Price per Night*\
Rs. 2,315 ",1415509213,:01/12/2014:04/12/2014
9600184,<a hfer='http://www.stayzilla.com/poi.php#search?h/263249/28_11_2014/30_11_2014/main'>link</a>,1415509199,112:01/12/2014:03/12/2014
9600184,please tell me tariff plan according to my check in and check out timing,1415509178,112:01/12/2014:03/12/2014
9600832,I want to stay at your resort for 2 days from 29th November to 30th November. ,1415509161,346397:13/12/2014:14/12/2014
9600184,through chat itself will send you the link sir,1415509084,112:01/12/2014:03/12/2014
9600482,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415509064,436639:15/11/2014:18/11/2014
9600184,please send me link on ramesh_692002@yahoo.co.in,1415509058,112:01/12/2014:03/12/2014
9600834,may I know your check-in/check-out dates pls,1415509055,:01/12/2014:04/12/2014
9599886,Click this <a href='http://stayzilla.com/poi.php#search?h/508635/15_11_2014/16_11_2014/main'>LINK</a>,1415509035,154:15/11/2014:16/11/2014
9600184,"My name is Ramesh, i am planning to check in on 28th Dec by Afternoon or so, and check out on 30th Dec-14 morning 7 am",1415509032,112:01/12/2014:03/12/2014
9600834,how much cost for day booking hotel room,1415509032,:01/12/2014:04/12/2014
9586984,is there anything else that I may assist you with?,1415509030,30:15/11/2014:18/11/2014
9600638,may i know your check-in/check-out dates pls,1415509006,970:01/12/2014:03/12/2014
9600184,"Amenities\
\
    Laundry\
    Valet\
    Doctor on Call\
    STD/ISD Phone\
    Elevators\
    Cable Television\
    Copy Service\
    TV Remote Control",1415508935,112:01/12/2014:03/12/2014
9600184,"Includes:\
\
Room rent.\
~ Complimentary Tea\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
12:00 Hrs",1415508924,112:01/12/2014:03/12/2014
9600184," 5 Kms from Station\
Jammu Tawi Railway Station 1 Kms from Bus-stand\
General Bus Stand ",1415508913,112:01/12/2014:03/12/2014
9600184,"\
Hotel Ajay - Jammu X\
Check in: 28/12/2014 Check out: 30/12/2014\
Double Non A/c Room2 Rooms @ Rs. 1,158/night\
Extra Bed2 Rooms @ Rs. 318/night\
Avg Price per Night*\
Rs. 1,476 ",1415508881,112:01/12/2014:03/12/2014
9482932,"397330-5865-1415458786\
let me know the status of this booking.",1415508835,:13/11/2014:16/11/2014
9600482,Sihore main city me hi h n how many room charge for one day,1415508809,436639:15/11/2014:18/11/2014
9600184,"apart from this we are planning for local trip also,  what are places to visit in Jammu",1415508808,112:01/12/2014:03/12/2014
9600184,you are asking me for can I have you con,1415508758,112:01/12/2014:03/12/2014
9600184,thats what i am also telling I did not get you,1415508737,112:01/12/2014:03/12/2014
9599798,"you can contact me on 9895152426, but done call all time :(",1415508718,:01/12/2014:04/12/2014
9598636,is there anything else that I may assist you with?,1415508690,42:15/11/2014:18/11/2014
9599886,it says the detination u r trying to reach is nt available,1415508680,154:15/11/2014:16/11/2014
9586984,"Prestige Notting Hill, Bannerghatta Road,Bangalore",1415508669,30:15/11/2014:18/11/2014
9600514,may I know your check-in/check-out dates pls,1415508666,60:13/12/2014:14/12/2014
9600514,we are not providing hotel contact no. before booking,1415508656,60:13/12/2014:14/12/2014
9586984,May I get complete address of this apartment,1415508650,30:15/11/2014:18/11/2014
9600482,Hotel anand me room book krwana so wahi information Lena h so,1415508624,436639:15/11/2014:18/11/2014
9586984,"Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415508603,30:15/11/2014:18/11/2014
9599368,Thanks Mr. Vignesh. I feel the charges for extra bed are too high. ,1415508598,154:01/12/2014:03/12/2014
9600638,I WANTS TO KNOW HOW TO GO VELANKANNI FROM CHENGANNUR BY TRAIN,1415508595,970:01/12/2014:03/12/2014
9600552,i am looking for family accomandation near madhapur for 3 days ,1415508580,:04/12/2014:07/12/2014
9599428,is there anything else that I may assist you with?,1415508568,200:01/12/2014:03/12/2014
9600184,"\
Hotel Ragunath - Jammu X\
Check in: 28/12/2014 Check out: 30/12/2014\
Deluxe Two Bed Non A/c2 Rooms @ Rs. 1,930/night\
Extra Bed2 Rooms @ Rs. 848/night\
Avg Price per Night*\
Rs. 2,778 ",1415508521,112:01/12/2014:03/12/2014
9600496,"thank you .. could you pls tell me about booking charges of birthday lawns in kashipur, near ram nagar road",1415508499,:04/12/2014:07/12/2014
9586984,"\
3BHK Residential Apartments Bannerghatta(AS) - Bangalore X\
Check in: 9/11/2014 Check out: 10/11/2014\
3BHK Apartment 15th Floor Semi Furnished1 Room @ Rs. 389/night\
Avg Price per Night*\
Rs. 389 ",1415508437,30:15/11/2014:18/11/2014
9599886,can you please provide me your contact number ,1415508393,154:15/11/2014:16/11/2014
9599886,can you please provide me the phone number ,1415508354,154:15/11/2014:16/11/2014
9600184,when i serch the availability it is still showing 965/- Deluxe non ac,1415508351,112:01/12/2014:03/12/2014
9600184,"sorry for the delay, I am checking various options for you",1415508343,112:01/12/2014:03/12/2014
9266852,We want 6 double non ac decent rooms for 5th night to 6th,1415508333,126271:27/11/2014:30/11/2014
9311654,thank you for providing an opportunity to assist you,1415508328,40:07/11/2014:10/11/2014
9311654,"i am forwarding your request to my reservation team.\
 they will check & confirm then forward you the payment link in your email id.\
 now you can pay 10% amount for confirm booking.\
\
\
",1415508326,40:07/11/2014:10/11/2014
9599548,"ding, loading and visit the sightseeing ",1415508282,30:15/11/2014:18/11/2014
9599546,nothing  on the site says it is in kadaba,1415508274,:04/12/2014:07/12/2014
9599428,"\
Kashiva Lake Residency - Mount Abu X\
Check in: 28/11/2014 Check out: 30/11/2014\
Double Non A/c Room1 Room @ Rs. 965/night\
Extra Bed1 Room @ Rs. 424/night\
Avg Price per Night*\
Rs. 1,389 ",1415508262,200:01/12/2014:03/12/2014
9599546,i need a hotel in Kadaba - Puttur district.. dont want it far from there,1415508258,:04/12/2014:07/12/2014
